0.0	1682.6
6.666666666666666E-4	1682.4
0.0013333333333333333	1682.4
0.002	1682.4
0.0026666666666666666	1682.4
0.0033333333333333335	1682.4
0.004	1682.4
0.004666666666666667	1682.4
0.005333333333333333	1682.5
0.006	1682.7
0.006666666666666667	1683.0
0.007333333333333333	1683.3
0.008	1683.6
0.008666666666666666	1683.8
0.009333333333333334	1684.0
0.01	1684.1
0.010666666666666666	1684.0
0.011333333333333334	1683.7
0.012	1683.3
0.012666666666666666	1682.7
0.013333333333333334	1682.0
0.014	1681.2
0.014666666666666666	1680.4
0.015333333333333332	1679.8
0.016	1679.2
0.016666666666666666	1678.6
0.017333333333333333	1678.1
0.018	1677.8
0.018666666666666668	1677.5
0.019333333333333334	1677.2
0.02	1676.9
0.020666666666666667	1676.7
0.021333333333333333	1676.5
0.022	1676.4
0.02266666666666667	1676.2
0.023333333333333334	1676.0
0.024	1675.6
0.024666666666666667	1675.0
0.025333333333333333	1674.5
0.026	1673.8
0.02666666666666667	1673.1
0.027333333333333334	1672.2
0.028	1671.3
0.028666666666666667	1670.3
0.029333333333333333	1669.2
0.03	1668.0
0.030666666666666665	1666.9
0.03133333333333333	1666.0
0.032	1665.1
0.03266666666666666	1664.3
0.03333333333333333	1663.4
0.034	1662.6
0.034666666666666665	1661.7
0.035333333333333335	1661.0
0.036	1660.3
0.03666666666666667	1659.5
0.037333333333333336	1658.7
0.038	1658.1
0.03866666666666667	1657.6
0.03933333333333333	1657.3
0.04	1657.0
0.04066666666666666	1656.7
0.04133333333333333	1656.2
0.042	1655.7
0.042666666666666665	1655.2
0.043333333333333335	1654.8
0.044	1654.4
0.04466666666666667	1654.3
0.04533333333333334	1654.2
0.046	1654.3
0.04666666666666667	1654.4
0.04733333333333333	1654.7
0.048	1655.0
0.048666666666666664	1655.5
0.04933333333333333	1655.9
0.05	1656.5
0.050666666666666665	1657.1
0.051333333333333335	1657.7
0.052	1658.3
0.05266666666666667	1659.0
0.05333333333333334	1659.5
0.054	1659.9
0.05466666666666667	1660.3
0.05533333333333333	1660.8
0.056	1661.1
0.056666666666666664	1661.4
0.05733333333333333	1661.7
0.058	1662.0
0.058666666666666666	1662.2
0.059333333333333335	1662.4
0.06	1662.7
0.06066666666666667	1663.0
0.06133333333333333	1663.3
0.062	1663.3
0.06266666666666666	1663.0
0.06333333333333334	1662.8
0.064	1662.6
0.06466666666666666	1662.2
0.06533333333333333	1661.8
0.066	1661.2
0.06666666666666667	1660.6
0.06733333333333333	1659.8
0.068	1659.1
0.06866666666666667	1658.3
0.06933333333333333	1657.5
0.07	1656.5
0.07066666666666667	1655.5
0.07133333333333333	1654.3
0.072	1653.2
0.07266666666666667	1652.2
0.07333333333333333	1651.0
0.074	1649.6
0.07466666666666667	1648.1
0.07533333333333334	1646.6
0.076	1645.1
0.07666666666666666	1643.7
0.07733333333333334	1642.4
0.078	1641.3
0.07866666666666666	1640.3
0.07933333333333334	1639.5
0.08	1638.7
0.08066666666666666	1638.0
0.08133333333333333	1637.1
0.082	1636.4
0.08266666666666667	1635.8
0.08333333333333333	1635.4
0.084	1634.9
0.08466666666666667	1634.6
0.08533333333333333	1634.2
0.086	1633.9
0.08666666666666667	1633.7
0.08733333333333333	1633.4
0.088	1633.1
0.08866666666666667	1632.7
0.08933333333333333	1632.4
0.09	1632.0
0.09066666666666667	1631.7
0.09133333333333334	1631.3
0.092	1630.9
0.09266666666666666	1630.5
0.09333333333333334	1630.1
0.094	1629.8
0.09466666666666666	1629.4
0.09533333333333334	1628.9
0.096	1628.4
0.09666666666666666	1628.0
0.09733333333333333	1627.8
0.098	1627.6
0.09866666666666667	1627.3
0.09933333333333333	1626.9
0.1	1626.2
0.10066666666666667	1625.4
0.10133333333333333	1624.5
0.102	1623.7
0.10266666666666667	1622.8
0.10333333333333333	1621.3
0.104	1619.4
0.10466666666666667	1617.5
0.10533333333333333	1615.5
0.106	1613.5
0.10666666666666667	1611.9
0.10733333333333334	1611.2
0.108	1610.8
0.10866666666666666	1610.4
0.10933333333333334	1610.2
0.11	1609.9
0.11066666666666666	1609.6
0.11133333333333334	1609.2
0.112	1608.6
0.11266666666666666	1608.1
0.11333333333333333	1607.6
0.114	1607.0
0.11466666666666667	1606.3
0.11533333333333333	1605.5
0.116	1604.8
0.11666666666666667	1603.9
0.11733333333333333	1603.0
0.118	1602.2
0.11866666666666667	1601.3
0.11933333333333333	1600.3
0.12	1599.2
0.12066666666666667	1598.2
0.12133333333333333	1597.3
0.122	1596.5
0.12266666666666666	1595.5
0.12333333333333334	1594.3
0.124	1593.2
0.12466666666666666	1592.0
0.12533333333333332	1591.0
0.126	1589.9
0.12666666666666668	1588.9
0.12733333333333333	1587.9
0.128	1586.9
0.12866666666666668	1586.0
0.12933333333333333	1585.1
0.13	1584.4
0.13066666666666665	1583.6
0.13133333333333333	1583.0
0.132	1582.3
0.13266666666666665	1581.7
0.13333333333333333	1581.2
0.134	1580.6
0.13466666666666666	1580.1
0.13533333333333333	1579.7
0.136	1579.3
0.13666666666666666	1578.7
0.13733333333333334	1578.0
0.138	1577.3
